,CD14,CD20,CD25,CD3,CD4,CD45,CD45RA,CD45RO,CD68,CD8,Cytokeratin,FoxP3,GATA-3,Ki67,Nuclei,PD1,PDL1,SMA,Vimentin
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27794.414319690495,0.0,0.0,0.0,0.0
30,0.0,0.0,80040.13226473454,0.0,0.0,0.0,3608.213272198742,0.0,0.0,0.0,818.3034569968729,15.329434492216603,0.0,0.0,39798.06529140502,19669.52701258163,0.0,0.0,0.0
31,0.0,0.0,604.3831917838651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59222.01555106574,0.0,0.0,0.0,14237.326338454175
32,0.0,0.0,0.0,0.0,0.0,0.0,2008.5831666219756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15178.713789492776,0.0,0.0,0.0,33280.53965378766
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42479.507929913685,0.0,0.0,0.0,14053.8953160512
34,0.0,0.0,97950.51350843314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33320.6498921279,12265.407204639492,0.0,443.6678685555119,0.0
35,0.0,0.0,0.0,0.0,0.0,4369.5603976992215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43751.90515461169,0.0,0.0,0.0,53860.97165023326
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.55472651835936,51184.90448512616,0.0,0.0,0.0,41456.075804439584
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30075.384654169775,0.0,0.0,0.0,34648.67649823134
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.27546608793725,0.0,0.0,0.0,0.0,0.0,62118.85850072664,0.0,0.0,0.0,27999.02253968796
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.5590491976964,0.0,0.0,0.0,68225.30933260078,1636.5894105075063,0.0,0.0,26962.84796390916
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42554.07888014226,0.0,0.0,0.0,19322.932722705445
41,0.0,0.0,0.0,0.0,0.0,0.0,19.42378330712213,0.0,0.0,0.0,0.0,36.739361518980296,0.0,0.0,24832.337500583715,0.0,0.0,0.0,9123.209555870742
42,0.0,0.0,220.93337206719184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33132.88136360179,0.0,0.0,0.0,37633.030297851976
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0510598627412655,37428.692699832915,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.39044128233903,33243.43932520868,0.0,0.0,0.0,13939.564927630341
45,0.0,0.0,0.0,0.0,0.0,409.79493225116227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31915.183257819655,0.0,0.0,0.0,12452.377860182161
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22398.435411674545,0.0,0.0,0.0,10293.925049983764
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48570.96061627862,0.0,0.0,1270.889796476358,31546.43790905518
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46395.44925339283,0.0,0.0,0.0,24867.952289000154
49,0.0,0.0,0.0,0.0,0.0,0.0,2381.933226562707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24593.04782831288,0.0,0.0,0.0,4711.609904475469
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.994599367956,53532.076311342236,0.0,0.0,0.0,54201.091953040894
51,179.77579824462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32579.275717165234,0.0,0.0,0.0,12682.347613595584
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26593.175279346982,0.0,0.0,0.0,26365.254020061864
53,360.4754281742759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.1911350544744,48828.76792297953,1.9096131709330395,0.0,0.0,24068.473487243456
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72214050338263,42161.29537872843,0.0,0.0,762.4463849348075,21082.318563201698
55,0.0,0.0,97618.11377501325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32611.51082054299,2064.453094001939,0.0,0.0,23017.742955279482
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21574466619928,0.0,0.0,35097.31588454207,43.85320557427118,0.0,0.0,37466.37844119004
57,0.0,0.0,82128.73767494317,0.0,0.0,30.287768761940935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22086.244411951626,6469.366282562829,0.0,8230.740443274835,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10035.19654934507,0.0,0.0,0.0,37292.13076094945
59,0.0,0.0,0.0,0.0,0.0,19344.019118576085,0.0,0.0,0.0,83.80490495556698,0.0,0.0,0.0,7985.496907110094,22492.669490368757,0.0,0.0,1807.2831046326835,25621.847605051353
60,0.0,0.0,0.0,0.0,0.0,0.0,111.64445255702114,0.0,2924.168218869085,0.0,435.41755669098933,0.0,27.54708391343636,0.0,43734.73697381772,1240.2131264093473,0.0,0.0,0.0
61,5260.401083743253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.62280626804966,0.0,0.0,0.0,0.0,0.0,35584.663120283534,261.85888875281125,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2815253755405625,39426.6406290892,0.0,0.0,0.0,21708.698029699754
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.1313991464788,33609.4211121381,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,232.49289438510658,0.0,5993.135012989977,0.0,1825.491380863272,0.0,4205.814717745695,0.0,131.25072801077786,0.0,0.0,44037.14977083122,129.52906138438803,0.0,0.0,5600.068353867975
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.3192755119009,42168.554917533555,0.0,0.0,0.0,31403.31687144346
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.8292289983665,33323.70217126616,0.0,0.0,0.0,27424.18872502948
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40981.6215087067,0.0,0.0,0.0,31074.597993813975
68,0.0,0.0,0.0,481.15011266071076,0.0,11216.948520265785,2285.025381224237,0.0,0.0,0.0,0.0,0.0,8.744579775890879,1001.5168145470235,40785.55467038669,0.0,0.0,0.0,32068.577726892116
69,0.0,0.0,0.0,0.0,0.0,0.0,766.6855967875871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52788.880729714314,151.97974689732416,0.0,0.0,13442.743382491157
70,0.0,0.0,98673.79825355868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41519.15703591963,6479.533911801842,0.0,0.0,36587.944086535994
71,0.0,0.0,0.0,0.0,0.0,0.0,184.5983336051093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37748.05548830027,0.0,0.0,0.0,9145.662092653669
72,0.0,0.0,0.0,0.0,0.0,0.0,18775.543539731658,0.0,0.0,0.0,2223.206138177344,378.6901446937447,0.0,0.0,26367.358798827838,2146.6958896892,0.0,0.0,10808.287906491907
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.13596466001854,41207.55657038896,0.0,0.0,0.0,34066.84153864557
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.9932240127519,23879.409787399865,0.0,0.0,0.0,23728.734257249784
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.4143338702347,32030.980135212405,0.0,0.0,0.0,13082.448435550847
76,0.0,0.0,0.0,0.0,0.0,4651.598187831079,785.4203460213987,0.0,0.0,0.0,0.0,8.0328434507601,0.0,0.0,17347.292897583604,0.0,0.0,0.0,6272.072318392317
77,0.0,0.0,0.0,0.0,0.0,0.0,3722.2876601079697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15921.437418091544,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,5.138973113855572,0.0,0.0,0.0,541.1011808130693,0.0,0.0,0.0,59067.66556592516,6217.341901640322,0.0,0.0,13650.426357251492
79,0.0,0.0,0.0,0.0,0.0,0.0,9040.789910057156,0.0,0.0,0.0,0.0,0.0,0.0,253.54953103464052,34803.49785023024,0.0,0.0,0.0,11920.521540012647
80,0.0,0.0,99062.67024385244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26924.55033963661,1312.9587792598354,0.0,0.0,43669.56202259096
81,0.0,0.0,0.0,0.0,0.0,2230.247938395098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5977723825164725,43825.548800144796,0.0,0.0,0.0,20732.206633742888
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.7202788837812,0.0,0.0,0.0,44311.82880541834,2286.872105397746,0.0,0.0,30286.74960269314
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45697.731919437945,1230.09005481099,0.0,19530.490951656728,8916.551889130027
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58437.96875874905,0.0,0.0,0.0,25842.30250004272
85,0.0,0.0,0.0,0.0,0.0,2271.0751921093474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.551571543294598,27464.357881934564,0.0,0.0,0.0,13467.437926143646
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8438938858839091,15020.268010978622,0.0,0.0,0.0,30350.44686341189
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01511730725806,17661.018337557074,0.0,0.0,434.93907961516777,27928.628308754418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41778.897215579105,4846.71280461831,0.0,0.0,66.20413882670586
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31455.41562899255,0.0,0.0,0.0,35464.563645995324
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21500.614736607633,0.0,0.0,0.0,27160.592286266
91,0.0,0.0,0.0,0.0,0.0,1486.7913617271672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060.6699413566344,0.0,0.0,10213.16324612519,20141.649720603564
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.946530186777,0.0,0.0,0.0,16825.640131356624,1494.4399278556627,0.0,0.0,60816.157145542486
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38184.725878178295,0.0,0.0,0.0,26456.52864881492
94,0.0,0.0,0.0,0.0,0.0,0.0,16180.266175781351,1043.7082144578046,0.0,0.0,52.34197440147644,2.2673643848702696,0.0,0.0,56047.27053080461,0.0,0.0,0.0,19124.843213315333
95,0.0,0.0,0.0,0.0,0.0,0.0,25019.95756666518,0.0,0.0,0.0,1677.6329055520428,338.13032913046766,0.0,0.0,25841.674273055378,1915.895798265409,0.0,0.0,27935.130470445496
96,38.46650370152565,0.0,0.0,0.0,0.0,1120.1557669567185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.14545270449504,30618.79706382605,0.0,0.0,0.0,36659.14147541824
97,0.0,0.0,0.0,0.0,0.0,0.0,5677.604131887891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45635.82780905197,0.0,0.0,0.0,38439.40771373401
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51095.62235580312,0.0,0.0,4051.959192740819,27767.579760419692
99,0.0,0.0,0.0,0.0,0.0,0.0,285.47117754771836,0.0,0.0,133.7783560484888,0.0,0.0,0.0,0.0,34637.844708622724,119.73698940232585,0.0,0.0,8083.736905962166
100,0.0,0.0,99974.46812146482,0.0,0.0,24.592883355440016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31402.540288365195,652.506333338171,0.0,0.0,21821.823681197562
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.616753131638914,39267.22959990738,0.0,0.0,0.0,58339.612775337926
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.428993916017655,38690.20891700464,0.0,0.0,0.0,21511.15535125344
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.6441229927253,43079.094608154825,0.0,0.0,6293.410687127257,20894.907636835902
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22368.3869449444,0.0,0.0,11296.090158751858,47865.412942804905
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.4135409012457,16.45029636906685,0.0,0.0,43405.84025983693,1271.469250432697,0.0,0.0,15744.412925716433
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33116.5645955589,0.0,0.0,777.4466412618125,31664.184282028058
107,0.0,0.0,0.0,0.0,0.0,0.0,6985.563497647201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11954.85007985137,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31558.702193678,0.0,0.0,1196.459269638921,45855.93397016353
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.22336375751522,13688.89088737676,0.0,0.0,0.0,37107.21304191801
110,0.0,0.0,0.0,0.0,0.0,0.0,351.7736993007857,0.0,0.0,0.0,0.0,0.0,0.0,3511.835105532564,40598.21066242449,0.0,0.0,0.0,27597.72039850305
111,0.0,0.0,0.0,0.0,1589.7221670507088,6991.388656645323,81.16646944592661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26523.722292117913,260.8170886784466,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23985.981050303242,0.0,0.0,0.0,25015.789743502108
113,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18438.06172638094,798.6702472337979,0.0,7209.171380235478,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43239.59184079065,0.0,0.0,11879.859532801313,27709.94377894359
115,0.0,0.0,0.0,0.0,0.0,0.0,5030.62206972997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26458.163510285125,0.0,0.0,829.8022864368837,18274.498880705407
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.607972331561199,0.0,0.0,20477.617414146585,0.0,0.0,0.0,32208.913344383873
117,0.0,0.0,0.0,0.0,0.0,0.0,1792.2160012621011,0.0,0.0,0.0,0.0,0.0,0.0,1457.9693164356531,80743.63575490535,0.0,0.0,0.0,56144.776910063396
118,0.0,0.0,0.0,0.0,0.0,84.11063820381736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.99693302345963,39955.51735977237,0.0,0.0,0.0,20409.395239153095
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281.461343601899,19116.142019726074,0.0,0.0,0.0,9854.373793127017
120,0.0,0.0,98610.87510039474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11940.705718716517,0.0,0.0,0.0,9040.248466310088
121,0.0,0.0,54487.788581486355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.2451340590235,0.0,0.0,0.0,58075.67721761538,18126.209474719733,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44665.3477121057,0.0,0.0,13018.667441343838,28626.138519113447
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42939.09057212636,0.0,0.0,74.20325022642218,36904.18496556674
124,0.0,0.0,0.0,0.0,0.0,2122.133076277859,1015.1425616730851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26314.7135056569,0.0,0.0,0.0,41829.29646781387
125,0.0,0.0,0.0,0.0,0.0,7915.721560024205,6664.098575621787,0.0,0.0,0.0,839.0300586134417,309.7498133728345,0.0,0.0,23080.89609318468,2598.9877692246905,0.0,0.0,35574.915839300054
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.130136280905976,43618.83574500145,0.0,0.0,0.0,44040.98668808422
127,0.0,0.0,0.0,0.0,0.0,2149.6715122435526,1588.8323311114689,0.0,0.0,0.0,0.0,1053.4929499253126,0.0,0.0,49054.30929520027,0.0,0.0,0.0,27412.867615646202
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.4694885421829,0.0,0.0,0.0,32258.032231451074,0.0,0.0,0.0,41103.78509543908
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.388305008211482,38578.600326292675,0.0,0.0,3196.3567388369593,47309.75751465336
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19868.66993889015,0.0,0.0,0.0,35313.634887814216
131,0.0,0.0,24741.8171875801,0.0,0.0,0.0,15518.585882986174,0.0,0.0,0.0,0.0,34.6588074469184,0.0,0.0,6856.9889591213505,17069.44015488745,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36999.47869349077,0.0,0.0,8477.928536031033,30736.735077496203
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.699601838719,144.96113979198856,32.80811280747628,0.0,47759.35081841042,0.0,0.0,0.0,6685.780686614604
134,0.0,0.0,0.0,0.0,0.0,0.0,4140.198164106217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50090.8746743435,0.0,0.0,0.0,45700.89885336386
135,0.0,0.0,0.0,0.0,0.0,1280.7289814184348,1825.4169772553169,0.0,0.0,0.0,0.0,0.0,0.0,47.648719574061325,52984.04160794823,0.0,0.0,0.0,61736.35913122234
136,0.0,0.0,0.0,0.0,0.0,0.0,4340.780343822071,0.0,0.0,0.0,187.27763632324542,0.0,0.0,0.0,45724.66644482503,13.284542292457509,0.0,0.0,30234.80749841932
137,0.0,0.0,0.0,0.0,0.0,0.0,135.36466857949503,0.0,0.0,0.0,0.0,0.0,0.0,76.61843095403171,46662.66716119755,0.0,0.0,294.377894359097,49559.75324253662
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35679.83161854299,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,1887.2015739084484,11844.699813845671,0.0,0.0,0.0,0.0,317.06105620353094,0.0,0.0,40859.2172889059,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,1305.278238238607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23258.319601041738,0.0,0.0,40.38688289273569,71142.6288897623
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23583.00431210913,0.0,0.0,21589.849450605783,32106.53462977836
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.2742186298465,0.0,0.0,0.0,0.0,0.0,59231.151043871156,0.0,0.0,2277.0074676600766,1051.4431210376117
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31499.4614162153,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.4327996035477,0.0,0.0,0.0,11824.53886809489,1547.361674199454,0.0,7448.664536304449,21070.915429176846
145,0.0,0.0,0.0,0.0,0.0,3532.9400065812583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21613.78859867256,0.0,0.0,4469.775628428373,31140.709854918914
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12036.335207368547,0.0,0.0,0.0,0.0,0.0,53886.57232681356,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34822.93567448597,0.0,0.0,22263.20169517593,23237.987662126834
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34008.864131671755,0.0,0.0,1385.1928433500234,16771.69295442506
